,Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered
12618,France,France,46.2276,2.2137,2020-03-09,1209.0,19.0,12.0
12619,Gabon,Gabon,-0.8037,11.6094,2020-03-09,0.0,0.0,0.0
12620,Gambia,Gambia,13.4432,-15.3101,2020-03-09,0.0,0.0,0.0
12621,Georgia,Georgia,42.3154,43.3569,2020-03-09,15.0,0.0,0.0
12622,Germany,Germany,51.165690999999995,10.451526,2020-03-09,1176.0,2.0,18.0
12623,Ghana,Ghana,7.9465,-1.0232,2020-03-09,0.0,0.0,0.0
12624,Greece,Greece,39.0742,21.8243,2020-03-09,73.0,0.0,0.0
12625,Guatemala,Guatemala,15.7835,-90.2308,2020-03-09,0.0,0.0,0.0
12626,Guinea,Guinea,9.9456,-9.6966,2020-03-09,0.0,0.0,0.0
12627,Guyana,Guyana,4.860416000000002,-58.93018000000001,2020-03-09,0.0,0.0,0.0
12628,Haiti,Haiti,18.9712,-72.2852,2020-03-09,0.0,0.0,0.0
12629,Holy See,Holy See,41.9029,12.4534,2020-03-09,1.0,0.0,0.0
12630,Honduras,Honduras,15.2,-86.2419,2020-03-09,0.0,0.0,0.0
12631,Hungary,Hungary,47.1625,19.5033,2020-03-09,9.0,0.0,0.0
12632,Iceland,Iceland,64.9631,-19.0208,2020-03-09,58.0,0.0,0.0
12633,India,India,20.593684,78.96288,2020-03-09,43.0,0.0,3.0
12634,Indonesia,Indonesia,-0.7893,113.9213,2020-03-09,19.0,0.0,0.0
12635,Iran,Iran,32.427908,53.68804599999999,2020-03-09,7161.0,237.0,2394.0
12636,Iraq,Iraq,33.223191,43.679291,2020-03-09,60.0,6.0,3.0
12637,Ireland,Ireland,53.1424,-7.6921,2020-03-09,21.0,0.0,0.0
12638,Israel,Israel,31.046051000000002,34.851612,2020-03-09,61.0,0.0,2.0
12639,Italy,Italy,41.87194,12.56738,2020-03-09,9172.0,463.0,724.0
12640,Jamaica,Jamaica,18.1096,-77.2975,2020-03-09,0.0,0.0,0.0
12641,Japan,Japan,36.204824,138.252924,2020-03-09,527.0,10.0,76.0
12642,Jordan,Jordan,31.24,36.51,2020-03-09,1.0,0.0,0.0
12643,Kazakhstan,Kazakhstan,48.0196,66.9237,2020-03-09,0.0,0.0,0.0
12644,Kenya,Kenya,-0.0236,37.9062,2020-03-09,0.0,0.0,0.0
12645,"Korea, South","Korea, South",35.90775700000001,127.766922,2020-03-09,7478.0,53.0,118.0
12646,Kuwait,Kuwait,29.311659999999996,47.481766,2020-03-09,64.0,0.0,1.0
12647,Kyrgyzstan,Kyrgyzstan,41.20438,74.766098,2020-03-09,0.0,0.0,0.0
12648,Latvia,Latvia,56.8796,24.6032,2020-03-09,6.0,0.0,0.0
12649,Lebanon,Lebanon,33.8547,35.8623,2020-03-09,32.0,0.0,1.0
12650,Liberia,Liberia,6.4280550000000005,-9.429499,2020-03-09,0.0,0.0,0.0
12651,Liechtenstein,Liechtenstein,47.14,9.55,2020-03-09,1.0,0.0,0.0
12652,Lithuania,Lithuania,55.1694,23.8813,2020-03-09,1.0,0.0,0.0
12653,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-09,3.0,0.0,0.0
12654,Madagascar,Madagascar,-18.766947000000002,46.869107,2020-03-09,0.0,0.0,0.0
12655,Malaysia,Malaysia,4.210483999999999,101.97576600000001,2020-03-09,117.0,0.0,24.0
12656,Maldives,Maldives,3.2028,73.2207,2020-03-09,4.0,0.0,0.0
12657,Malta,Malta,35.9375,14.3754,2020-03-09,3.0,0.0,0.0
12658,Mauritania,Mauritania,21.0079,-10.9408,2020-03-09,0.0,0.0,0.0
12659,Mauritius,Mauritius,-20.348404000000002,57.552152,2020-03-09,0.0,0.0,0.0
12660,Mexico,Mexico,23.6345,-102.5528,2020-03-09,7.0,0.0,1.0
12661,Moldova,Moldova,47.4116,28.3699,2020-03-09,1.0,0.0,0.0
12662,Monaco,Monaco,43.7333,7.4167,2020-03-09,1.0,0.0,0.0
12663,Mongolia,Mongolia,46.8625,103.8467,2020-03-09,0.0,0.0,0.0
12664,Montenegro,Montenegro,42.708678000000006,19.37439,2020-03-09,0.0,0.0,0.0
12665,Morocco,Morocco,31.7917,-7.0926,2020-03-09,2.0,0.0,0.0
12666,Namibia,Namibia,-22.9576,18.4904,2020-03-09,0.0,0.0,0.0
12667,Nepal,Nepal,28.1667,84.25,2020-03-09,1.0,0.0,1.0
12668,Aruba,Netherlands,12.5211,-69.9683,2020-03-09,0.0,0.0,0.0
12669,Curacao,Netherlands,12.1696,-68.99,2020-03-09,0.0,0.0,0.0
12670,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-09,0.0,0.0,0.0
12671,Netherlands,Netherlands,52.1326,5.2913,2020-03-09,321.0,3.0,0.0
12672,New Zealand,New Zealand,-40.9006,174.886,2020-03-09,5.0,0.0,0.0
12673,Nicaragua,Nicaragua,12.865416,-85.207229,2020-03-09,0.0,0.0,0.0
12674,Niger,Niger,17.607789,8.081666,2020-03-09,0.0,0.0,0.0
12675,Nigeria,Nigeria,9.082,8.6753,2020-03-09,2.0,0.0,0.0
12676,North Macedonia,North Macedonia,41.6086,21.7453,2020-03-09,3.0,0.0,0.0
12677,Norway,Norway,60.472,8.4689,2020-03-09,205.0,0.0,1.0
12678,Oman,Oman,21.512583,55.92325500000001,2020-03-09,16.0,0.0,2.0
12679,Pakistan,Pakistan,30.3753,69.3451,2020-03-09,16.0,0.0,1.0
12680,Panama,Panama,8.538,-80.7821,2020-03-09,0.0,0.0,0.0
12681,Papua New Guinea,Papua New Guinea,-6.314993,143.95555,2020-03-09,0.0,0.0,0.0
12682,Paraguay,Paraguay,-23.4425,-58.4438,2020-03-09,1.0,0.0,0.0
12683,Peru,Peru,-9.19,-75.0152,2020-03-09,7.0,0.0,0.0
12684,Philippines,Philippines,12.879721,121.77401699999999,2020-03-09,20.0,1.0,1.0
12685,Poland,Poland,51.9194,19.1451,2020-03-09,16.0,0.0,0.0
12686,Portugal,Portugal,39.3999,-8.2245,2020-03-09,30.0,0.0,0.0
12687,Qatar,Qatar,25.3548,51.1839,2020-03-09,18.0,0.0,0.0
12688,Romania,Romania,45.9432,24.9668,2020-03-09,15.0,0.0,3.0
12689,Russia,Russia,61.52401,105.31875600000001,2020-03-09,17.0,0.0,3.0
12690,Rwanda,Rwanda,-1.9403,29.8739,2020-03-09,0.0,0.0,0.0
12691,Saint Lucia,Saint Lucia,13.9094,-60.9789,2020-03-09,0.0,0.0,0.0
12692,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-09,0.0,0.0,0.0
12693,San Marino,San Marino,43.9424,12.4578,2020-03-09,36.0,1.0,0.0
12694,Saudi Arabia,Saudi Arabia,23.885942,45.079162,2020-03-09,15.0,0.0,0.0
12695,Senegal,Senegal,14.4974,-14.4524,2020-03-09,4.0,0.0,1.0
12696,Serbia,Serbia,44.0165,21.0059,2020-03-09,1.0,0.0,0.0
12697,Seychelles,Seychelles,-4.6796,55.492,2020-03-09,0.0,0.0,0.0
12698,Singapore,Singapore,1.2833,103.8333,2020-03-09,150.0,0.0,78.0
12699,Slovakia,Slovakia,48.669,19.699,2020-03-09,3.0,0.0,0.0
12700,Slovenia,Slovenia,46.1512,14.9955,2020-03-09,16.0,0.0,0.0
12701,Somalia,Somalia,5.152149,46.199616,2020-03-09,0.0,0.0,0.0
12702,South Africa,South Africa,-30.5595,22.9375,2020-03-09,3.0,0.0,0.0
12703,Spain,Spain,40.463667,-3.7492199999999998,2020-03-09,1073.0,28.0,32.0
12704,Sri Lanka,Sri Lanka,7.873054,80.77179699999998,2020-03-09,1.0,0.0,1.0
12705,Sudan,Sudan,12.8628,30.2176,2020-03-09,0.0,0.0,0.0
12706,Suriname,Suriname,3.9193,-56.0278,2020-03-09,0.0,0.0,0.0
12707,Sweden,Sweden,60.128161,18.643501,2020-03-09,248.0,0.0,0.0
12708,Switzerland,Switzerland,46.8182,8.2275,2020-03-09,374.0,2.0,3.0
12709,Taiwan*,Taiwan*,23.7,121.0,2020-03-09,45.0,1.0,15.0
12710,Tanzania,Tanzania,-6.369028,34.888822,2020-03-09,0.0,0.0,0.0
12711,Thailand,Thailand,15.870032,100.992541,2020-03-09,50.0,1.0,31.0
12712,Togo,Togo,8.6195,0.8248,2020-03-09,1.0,0.0,0.0
12713,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,2020-03-09,0.0,0.0,0.0
12714,Tunisia,Tunisia,33.886917,9.537499,2020-03-09,2.0,0.0,0.0
12715,Turkey,Turkey,38.9637,35.2433,2020-03-09,0.0,0.0,0.0
12716,Uganda,Uganda,1.373333,32.290275,2020-03-09,0.0,0.0,0.0
12717,Ukraine,Ukraine,48.3794,31.1656,2020-03-09,1.0,0.0,0.0
12718,United Arab Emirates,United Arab Emirates,23.424076,53.847818000000004,2020-03-09,45.0,0.0,7.0
12719,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-09,0.0,0.0,0.0
12720,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-09,0.0,0.0,0.0
12721,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-09,0.0,0.0,0.0
12722,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-09,1.0,0.0,0.0
12723,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-09,0.0,0.0,0.0
12724,Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-03-09,0.0,0.0,0.0
12725,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-09,629.0,3.0,18.0
12726,Uruguay,Uruguay,-32.5228,-55.7658,2020-03-09,0.0,0.0,0.0
12727,US,US,40.0,-100.0,2020-03-09,519.0,22.0,7.0
12728,Uzbekistan,Uzbekistan,41.377491,64.585262,2020-03-09,0.0,0.0,0.0
12729,Venezuela,Venezuela,6.4238,-66.5897,2020-03-09,0.0,0.0,0.0
12730,Vietnam,Vietnam,14.058323999999999,108.277199,2020-03-09,30.0,0.0,16.0
12731,Zambia,Zambia,-13.133897,27.849332,2020-03-09,0.0,0.0,0.0
12732,Zimbabwe,Zimbabwe,-19.015438,29.154857,2020-03-09,0.0,0.0,0.0
12733,Diamond Princess,Canada,0.0,0.0,2020-03-09,0.0,0.0,0.0
12734,Dominica,Dominica,15.415,-61.371,2020-03-09,0.0,0.0,0.0
12735,Grenada,Grenada,12.1165,-61.678999999999995,2020-03-09,0.0,0.0,0.0
12736,Mozambique,Mozambique,-18.665695,35.529562,2020-03-09,0.0,0.0,0.0
12737,Syria,Syria,34.802075,38.99681500000001,2020-03-09,0.0,0.0,0.0
12738,Timor-Leste,Timor-Leste,-8.874217,125.727539,2020-03-09,0.0,0.0,0.0
12739,Belize,Belize,17.1899,-88.4976,2020-03-09,0.0,0.0,0.0
12740,Laos,Laos,19.856270000000002,102.495496,2020-03-09,0.0,0.0,0.0
12741,Libya,Libya,26.3351,17.228331,2020-03-09,0.0,0.0,0.0
12742,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,2020-03-09,19.0,0.0,0.0
12743,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,2020-03-09,0.0,0.0,0.0
12744,Mali,Mali,17.570692,-3.996166000000001,2020-03-09,0.0,0.0,0.0
12745,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-09,0.0,0.0,0.0
12746,Northwest Territories,Canada,64.8255,-124.8457,2020-03-09,0.0,0.0,0.0
12747,Yukon,Canada,64.2823,-135.0,2020-03-09,0.0,0.0,0.0
12748,Kosovo,Kosovo,42.602636,20.902977,2020-03-09,0.0,0.0,0.0
12749,Burma,Burma,21.9162,95.956,2020-03-09,0.0,0.0,0.0
12750,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-09,0.0,0.0,0.0
12751,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-09,0.0,0.0,0.0
12752,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-09,0.0,0.0,0.0
12753,MS Zaandam,MS Zaandam,0.0,0.0,2020-03-09,0.0,0.0,0.0
12754,Botswana,Botswana,-22.3285,24.6849,2020-03-09,0.0,0.0,0.0
12755,Burundi,Burundi,-3.3731,29.9189,2020-03-09,0.0,0.0,0.0
12756,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,2020-03-09,0.0,0.0,0.0
12757,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-03-09,0.0,0.0,0.0
12758,Malawi,Malawi,-13.2543,34.3015,2020-03-09,0.0,0.0,0.0
12759,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-03-09,0.0,0.0,0.0
12760,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-03-09,0.0,0.0,0.0
12761,South Sudan,South Sudan,6.8770000000000024,31.307,2020-03-09,0.0,0.0,0.0
12762,Western Sahara,Western Sahara,24.2155,-12.8858,2020-03-09,0.0,0.0,0.0
12763,Sao Tome and Principe,Sao Tome and Principe,0.1864,6.6131,2020-03-09,0.0,0.0,0.0
12764,Yemen,Yemen,15.552726999999999,48.516388,2020-03-09,0.0,0.0,0.0
12765,Comoros,Comoros,-11.6455,43.3333,2020-03-09,0.0,0.0,0.0
12766,Tajikistan,Tajikistan,38.861,71.2761,2020-03-09,0.0,0.0,0.0
12767,Lesotho,Lesotho,-29.61,28.2336,2020-03-09,0.0,0.0,0.0
12768,Afghanistan,Afghanistan,33.93911,67.709953,2020-03-10,5.0,0.0,0.0
12769,Albania,Albania,41.1533,20.1683,2020-03-10,10.0,0.0,0.0
12770,Algeria,Algeria,28.0339,1.6596,2020-03-10,20.0,0.0,0.0
12771,Andorra,Andorra,42.5063,1.5218,2020-03-10,1.0,0.0,0.0
12772,Angola,Angola,-11.2027,17.8739,2020-03-10,0.0,0.0,0.0
12773,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,2020-03-10,0.0,0.0,0.0
12774,Argentina,Argentina,-38.4161,-63.6167,2020-03-10,17.0,1.0,0.0
12775,Armenia,Armenia,40.0691,45.0382,2020-03-10,1.0,0.0,0.0
12776,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-10,0.0,0.0,0.0
12777,New South Wales,Australia,-33.8688,151.2093,2020-03-10,55.0,2.0,4.0
12778,Northern Territory,Australia,-12.4634,130.8456,2020-03-10,1.0,0.0,0.0
12779,Queensland,Australia,-27.4698,153.0251,2020-03-10,18.0,0.0,8.0
12780,South Australia,Australia,-34.9285,138.6007,2020-03-10,7.0,0.0,2.0
12781,Tasmania,Australia,-42.8821,147.3272,2020-03-10,2.0,0.0,0.0
12782,Victoria,Australia,-37.8136,144.9631,2020-03-10,18.0,0.0,7.0
12783,Western Australia,Australia,-31.9505,115.8605,2020-03-10,6.0,1.0,0.0
12784,Austria,Austria,47.5162,14.5501,2020-03-10,182.0,0.0,4.0
12785,Azerbaijan,Azerbaijan,40.1431,47.5769,2020-03-10,11.0,0.0,0.0
12786,Bahamas,Bahamas,25.025885,-78.035889,2020-03-10,0.0,0.0,0.0
12787,Bahrain,Bahrain,26.0275,50.55,2020-03-10,110.0,0.0,22.0
12788,Bangladesh,Bangladesh,23.685,90.3563,2020-03-10,3.0,0.0,0.0
12789,Barbados,Barbados,13.1939,-59.5432,2020-03-10,0.0,0.0,0.0
12790,Belarus,Belarus,53.7098,27.9534,2020-03-10,9.0,0.0,3.0
12791,Belgium,Belgium,50.8333,4.469936,2020-03-10,267.0,0.0,1.0
12792,Benin,Benin,9.3077,2.3158,2020-03-10,0.0,0.0,0.0
12793,Bhutan,Bhutan,27.5142,90.4336,2020-03-10,1.0,0.0,0.0
12794,Bolivia,Bolivia,-16.2902,-63.5887,2020-03-10,0.0,0.0,0.0
12795,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,2020-03-10,5.0,0.0,0.0
12796,Brazil,Brazil,-14.235,-51.9253,2020-03-10,31.0,0.0,0.0
12797,Brunei,Brunei,4.5353,114.7277,2020-03-10,1.0,0.0,0.0
12798,Bulgaria,Bulgaria,42.7339,25.4858,2020-03-10,4.0,0.0,0.0
12799,Burkina Faso,Burkina Faso,12.2383,-1.5616,2020-03-10,1.0,0.0,0.0
12800,Cabo Verde,Cabo Verde,16.5388,-23.0418,2020-03-10,0.0,0.0,0.0
12801,Cambodia,Cambodia,11.55,104.9167,2020-03-10,2.0,0.0,1.0
12802,Cameroon,Cameroon,3.8480000000000003,11.5021,2020-03-10,2.0,0.0,0.0
12803,Alberta,Canada,53.9333,-116.5765,2020-03-10,7.0,0.0,0.0
12804,British Columbia,Canada,53.7267,-127.6476,2020-03-10,32.0,1.0,0.0
12805,Grand Princess,Canada,0.0,0.0,2020-03-10,0.0,0.0,0.0
12806,Manitoba,Canada,53.7609,-98.8139,2020-03-10,0.0,0.0,0.0
12807,New Brunswick,Canada,46.5653,-66.4619,2020-03-10,0.0,0.0,0.0
12808,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-10,0.0,0.0,0.0
12809,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-03-10,0.0,0.0,0.0
12810,Ontario,Canada,51.2538,-85.3232,2020-03-10,36.0,0.0,0.0
12811,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-10,0.0,0.0,0.0
12812,Quebec,Canada,52.9399,-73.5491,2020-03-10,4.0,0.0,0.0
12813,Saskatchewan,Canada,52.9399,-106.4509,2020-03-10,0.0,0.0,0.0
12814,Central African Republic,Central African Republic,6.6111,20.9394,2020-03-10,0.0,0.0,0.0
12815,Chad,Chad,15.4542,18.7322,2020-03-10,0.0,0.0,0.0
12816,Chile,Chile,-35.6751,-71.543,2020-03-10,13.0,0.0,0.0
12817,Anhui,China,31.8257,117.2264,2020-03-10,990.0,6.0,984.0
12818,Beijing,China,40.1824,116.4142,2020-03-10,429.0,8.0,320.0
12819,Chongqing,China,30.0572,107.874,2020-03-10,576.0,6.0,547.0
12820,Fujian,China,26.0789,117.9874,2020-03-10,296.0,1.0,295.0
12821,Gansu,China,35.7518,104.2861,2020-03-10,125.0,2.0,88.0
12822,Guangdong,China,23.3417,113.4244,2020-03-10,1353.0,8.0,1274.0
12823,Guangxi,China,23.8298,108.7881,2020-03-10,252.0,2.0,234.0
12824,Guizhou,China,26.8154,106.8748,2020-03-10,146.0,2.0,129.0
12825,Hainan,China,19.1959,109.7453,2020-03-10,168.0,6.0,159.0
12826,Hebei,China,39.549,116.1306,2020-03-10,318.0,6.0,0.0
12827,Heilongjiang,China,47.861999999999995,127.7615,2020-03-10,481.0,13.0,434.0
12828,Henan,China,37.8957,114.9042,2020-03-10,1272.0,22.0,0.0
12829,Hong Kong,China,22.3,114.2,2020-03-10,120.0,3.0,65.0
12830,Hubei,China,30.9756,112.2707,2020-03-10,67760.0,3024.0,47743.0
12831,Hunan,China,27.6104,111.7088,2020-03-10,1018.0,4.0,990.0
12832,Inner Mongolia,China,44.0935,113.9448,2020-03-10,75.0,1.0,70.0
12833,Jiangsu,China,32.9711,119.455,2020-03-10,631.0,0.0,627.0
12834,Jiangxi,China,27.614,115.7221,2020-03-10,935.0,1.0,927.0
12835,Jilin,China,43.6661,126.1923,2020-03-10,93.0,1.0,91.0
12836,Liaoning,China,41.2956,122.6085,2020-03-10,125.0,1.0,111.0
12837,Macau,China,22.1667,113.55,2020-03-10,10.0,0.0,10.0
12838,Ningxia,China,37.2692,106.1655,2020-03-10,75.0,0.0,71.0
12839,Qinghai,China,35.7452,95.9956,2020-03-10,18.0,0.0,18.0
12840,Shaanxi,China,35.1917,108.8701,2020-03-10,245.0,1.0,227.0
12841,Shandong,China,36.3427,118.1498,2020-03-10,758.0,6.0,719.0
12842,Shanghai,China,31.201999999999998,121.4491,2020-03-10,344.0,3.0,319.0
12843,Shanxi,China,37.5777,112.2922,2020-03-10,133.0,0.0,131.0
12844,Sichuan,China,30.6171,102.7103,2020-03-10,539.0,3.0,478.0
12845,Tianjin,China,39.3054,117.323,2020-03-10,136.0,3.0,131.0
12846,Tibet,China,31.6927,88.0924,2020-03-10,1.0,0.0,1.0
12847,Xinjiang,China,41.1129,85.2401,2020-03-10,76.0,3.0,73.0
12848,Yunnan,China,24.974,101.48700000000001,2020-03-10,174.0,2.0,0.0
12849,Zhejiang,China,29.1832,120.0934,2020-03-10,1215.0,1.0,1191.0
12850,Colombia,Colombia,4.5709,-74.2973,2020-03-10,3.0,0.0,0.0
12851,Congo (Brazzaville),Congo (Brazzaville),-0.228,15.8277,2020-03-10,0.0,0.0,0.0
12852,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,2020-03-10,0.0,0.0,0.0
12853,Costa Rica,Costa Rica,9.7489,-83.7534,2020-03-10,9.0,0.0,0.0
12854,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,2020-03-10,0.0,0.0,0.0
12855,Croatia,Croatia,45.1,15.2,2020-03-10,14.0,0.0,0.0
12856,Diamond Princess,Diamond Princess,0.0,0.0,2020-03-10,706.0,6.0,40.0
12857,Cuba,Cuba,21.521757,-77.78116700000002,2020-03-10,0.0,0.0,0.0
12858,Cyprus,Cyprus,35.1264,33.4299,2020-03-10,3.0,0.0,0.0
12859,Czechia,Czechia,49.8175,15.472999999999999,2020-03-10,41.0,0.0,0.0
12860,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-10,2.0,0.0,0.0
12861,Greenland,Denmark,71.7069,-42.6043,2020-03-10,0.0,0.0,0.0
12862,Denmark,Denmark,56.2639,9.5018,2020-03-10,262.0,0.0,1.0
12863,Djibouti,Djibouti,11.8251,42.5903,2020-03-10,0.0,0.0,0.0
12864,Dominican Republic,Dominican Republic,18.7357,-70.1627,2020-03-10,5.0,0.0,0.0
12865,Ecuador,Ecuador,-1.8312,-78.1834,2020-03-10,15.0,0.0,0.0
12866,Egypt,Egypt,26.820553000000004,30.802497999999996,2020-03-10,59.0,1.0,1.0
12867,El Salvador,El Salvador,13.7942,-88.8965,2020-03-10,0.0,0.0,0.0
12868,Equatorial Guinea,Equatorial Guinea,1.6508,10.2679,2020-03-10,0.0,0.0,0.0
12869,Eritrea,Eritrea,15.1794,39.7823,2020-03-10,0.0,0.0,0.0
12870,Estonia,Estonia,58.5953,25.0136,2020-03-10,12.0,0.0,0.0
12871,Eswatini,Eswatini,-26.5225,31.4659,2020-03-10,0.0,0.0,0.0
12872,Ethiopia,Ethiopia,9.145,40.4897,2020-03-10,0.0,0.0,0.0
12873,Fiji,Fiji,-17.7134,178.065,2020-03-10,0.0,0.0,0.0
12874,Finland,Finland,61.92411,25.748151,2020-03-10,40.0,0.0,1.0
12875,French Guiana,France,3.9339,-53.1258,2020-03-10,5.0,0.0,0.0
12876,French Polynesia,France,-17.6797,149.4068,2020-03-10,0.0,0.0,0.0
12877,Guadeloupe,France,16.265,-61.551,2020-03-10,0.0,0.0,0.0
12878,Mayotte,France,-12.8275,45.166244,2020-03-10,0.0,0.0,0.0
12879,New Caledonia,France,-20.904304999999997,165.618042,2020-03-10,0.0,0.0,0.0
12880,Reunion,France,-21.1151,55.5364,2020-03-10,0.0,0.0,0.0
12881,Saint Barthelemy,France,17.9,-62.8333,2020-03-10,1.0,0.0,0.0
12882,St Martin,France,18.0708,-63.0501,2020-03-10,2.0,0.0,0.0
12883,Martinique,France,14.6415,-61.0242,2020-03-10,2.0,0.0,0.0
12884,France,France,46.2276,2.2137,2020-03-10,1784.0,33.0,12.0
12885,Gabon,Gabon,-0.8037,11.6094,2020-03-10,0.0,0.0,0.0
12886,Gambia,Gambia,13.4432,-15.3101,2020-03-10,0.0,0.0,0.0
12887,Georgia,Georgia,42.3154,43.3569,2020-03-10,15.0,0.0,0.0
12888,Germany,Germany,51.165690999999995,10.451526,2020-03-10,1457.0,2.0,18.0
12889,Ghana,Ghana,7.9465,-1.0232,2020-03-10,0.0,0.0,0.0
12890,Greece,Greece,39.0742,21.8243,2020-03-10,89.0,0.0,0.0
12891,Guatemala,Guatemala,15.7835,-90.2308,2020-03-10,0.0,0.0,0.0
12892,Guinea,Guinea,9.9456,-9.6966,2020-03-10,0.0,0.0,0.0
12893,Guyana,Guyana,4.860416000000002,-58.93018000000001,2020-03-10,0.0,0.0,0.0
12894,Haiti,Haiti,18.9712,-72.2852,2020-03-10,0.0,0.0,0.0
12895,Holy See,Holy See,41.9029,12.4534,2020-03-10,1.0,0.0,0.0
12896,Honduras,Honduras,15.2,-86.2419,2020-03-10,0.0,0.0,0.0
12897,Hungary,Hungary,47.1625,19.5033,2020-03-10,9.0,0.0,0.0
12898,Iceland,Iceland,64.9631,-19.0208,2020-03-10,69.0,0.0,1.0
12899,India,India,20.593684,78.96288,2020-03-10,56.0,0.0,4.0
12900,Indonesia,Indonesia,-0.7893,113.9213,2020-03-10,27.0,0.0,2.0
12901,Iran,Iran,32.427908,53.68804599999999,2020-03-10,8042.0,291.0,2731.0
12902,Iraq,Iraq,33.223191,43.679291,2020-03-10,71.0,7.0,3.0
12903,Ireland,Ireland,53.1424,-7.6921,2020-03-10,34.0,0.0,0.0
12904,Israel,Israel,31.046051000000002,34.851612,2020-03-10,75.0,0.0,4.0
12905,Italy,Italy,41.87194,12.56738,2020-03-10,10149.0,631.0,724.0
12906,Jamaica,Jamaica,18.1096,-77.2975,2020-03-10,0.0,0.0,0.0
12907,Japan,Japan,36.204824,138.252924,2020-03-10,585.0,13.0,101.0
12908,Jordan,Jordan,31.24,36.51,2020-03-10,1.0,0.0,0.0
12909,Kazakhstan,Kazakhstan,48.0196,66.9237,2020-03-10,0.0,0.0,0.0
12910,Kenya,Kenya,-0.0236,37.9062,2020-03-10,0.0,0.0,0.0
12911,"Korea, South","Korea, South",35.90775700000001,127.766922,2020-03-10,7513.0,54.0,247.0
12912,Kuwait,Kuwait,29.311659999999996,47.481766,2020-03-10,69.0,0.0,1.0
12913,Kyrgyzstan,Kyrgyzstan,41.20438,74.766098,2020-03-10,0.0,0.0,0.0
12914,Latvia,Latvia,56.8796,24.6032,2020-03-10,8.0,0.0,1.0
12915,Lebanon,Lebanon,33.8547,35.8623,2020-03-10,41.0,1.0,1.0
12916,Liberia,Liberia,6.4280550000000005,-9.429499,2020-03-10,0.0,0.0,0.0
12917,Liechtenstein,Liechtenstein,47.14,9.55,2020-03-10,1.0,0.0,0.0
12918,Lithuania,Lithuania,55.1694,23.8813,2020-03-10,1.0,0.0,0.0
12919,Luxembourg,Luxembourg,49.8153,6.1296,2020-03-10,5.0,0.0,0.0
12920,Madagascar,Madagascar,-18.766947000000002,46.869107,2020-03-10,0.0,0.0,0.0
12921,Malaysia,Malaysia,4.210483999999999,101.97576600000001,2020-03-10,129.0,0.0,24.0
12922,Maldives,Maldives,3.2028,73.2207,2020-03-10,6.0,0.0,0.0
12923,Malta,Malta,35.9375,14.3754,2020-03-10,5.0,0.0,0.0
12924,Mauritania,Mauritania,21.0079,-10.9408,2020-03-10,0.0,0.0,0.0
12925,Mauritius,Mauritius,-20.348404000000002,57.552152,2020-03-10,0.0,0.0,0.0
12926,Mexico,Mexico,23.6345,-102.5528,2020-03-10,7.0,0.0,4.0
12927,Moldova,Moldova,47.4116,28.3699,2020-03-10,3.0,0.0,0.0
12928,Monaco,Monaco,43.7333,7.4167,2020-03-10,1.0,0.0,0.0
12929,Mongolia,Mongolia,46.8625,103.8467,2020-03-10,1.0,0.0,0.0
12930,Montenegro,Montenegro,42.708678000000006,19.37439,2020-03-10,0.0,0.0,0.0
12931,Morocco,Morocco,31.7917,-7.0926,2020-03-10,3.0,1.0,0.0
12932,Namibia,Namibia,-22.9576,18.4904,2020-03-10,0.0,0.0,0.0
12933,Nepal,Nepal,28.1667,84.25,2020-03-10,1.0,0.0,1.0
